measure_date,precipitation,temperature,humidity,precipitation_type,loc_id
2019-06-14 08:00:00,0.0,23.4,50.0,0.0,1
2019-06-14 09:00:00,0.0,21.700001,67.0,0.0,1
2019-06-14 10:00:00,0.0,19.700001,80.0,0.0,1
2019-06-14 11:00:00,0.0,18.799999,77.0,0.0,1
2019-06-14 12:00:00,0.0,17.4,83.0,0.0,1
2019-06-14 13:00:00,0.0,17.299999,83.0,0.0,1
2019-06-14 14:00:00,0.0,16.4,90.0,0.0,1
2019-06-14 15:00:00,0.0,15.9,93.0,0.0,1
2019-06-14 16:00:00,0.0,16.200001,92.0,0.0,1
2019-06-14 17:00:00,0.0,16.5,93.0,0.0,1
2019-06-14 18:00:00,0.0,16.6,93.0,0.0,1
2019-06-14 19:00:00,0.0,16.799999,93.0,0.0,1
2019-06-14 20:00:00,0.0,17.299999,93.0,0.0,1
2019-06-14 21:00:00,0.0,18.700001,93.0,0.0,1
2019-06-14 22:00:00,0.0,20.200001,86.0,0.0,1
2019-06-14 23:00:00,0.0,21.5,82.0,0.0,1
2019-06-15 00:00:00,0.0,22.200001,76.0,0.0,1
2019-06-15 01:00:00,0.0,22.9,72.0,0.0,1
2019-06-15 02:00:00,0.0,22.200001,77.0,0.0,1
2019-06-15 03:00:00,0.0,22.700001,73.0,0.0,1
2019-06-15 04:00:00,0.0,23.1,73.0,0.0,1
2019-06-15 05:00:00,0.0,23.799999,72.0,0.0,1
2019-06-15 06:00:00,0.0,22.1,76.0,0.0,1
2019-06-15 07:00:00,0.0,21.9,73.0,0.0,1
2019-06-15 08:00:00,0.0,20.700001,79.0,0.0,1
2019-06-15 09:00:00,0.0,19.4,82.0,0.0,1
2019-06-15 10:00:00,0.0,18.200001,85.0,0.0,1
2019-06-15 11:00:00,0.0,17.799999,87.0,0.0,1
2019-06-15 12:00:00,0.0,17.799999,88.0,0.0,1
2019-06-15 13:00:00,0.0,16.9,93.0,0.0,1
2019-06-15 14:00:00,0.0,16.200001,93.0,0.0,1
2019-06-15 15:00:00,0.0,15.8,93.0,0.0,1
2019-06-15 16:00:00,0.0,15.2,93.0,0.0,1
2019-06-15 17:00:00,0.0,15.0,93.0,0.0,1
2019-06-15 18:00:00,0.0,14.4,93.0,0.0,1
2019-06-15 19:00:00,0.0,14.4,93.0,0.0,1
2019-06-15 20:00:00,0.0,15.1,93.0,0.0,1
2019-06-15 21:00:00,0.0,18.5,93.0,0.0,1
2019-06-15 22:00:00,0.0,21.0,80.0,0.0,1
2019-06-15 23:00:00,0.0,22.5,71.0,0.0,1
2019-06-16 00:00:00,0.0,22.9,66.0,0.0,1
2019-06-16 01:00:00,0.0,24.4,61.0,0.0,1
2019-06-16 02:00:00,0.0,25.1,55.0,0.0,1
2019-06-16 03:00:00,0.0,26.6,53.0,0.0,1
2019-06-16 04:00:00,0.0,25.700001,58.0,0.0,1
2019-06-16 05:00:00,0.0,24.200001,61.0,0.0,1
2019-06-16 06:00:00,0.0,23.9,61.0,0.0,1
2019-06-16 07:00:00,0.0,22.200001,65.0,0.0,1
2019-06-16 08:00:00,0.0,21.799999,67.0,0.0,1
2019-06-16 09:00:00,0.0,20.200001,74.0,0.0,1
2019-06-16 10:00:00,0.0,18.6,85.0,0.0,1
2019-06-16 11:00:00,0.0,18.0,88.0,0.0,1
2019-06-16 12:00:00,0.0,17.299999,93.0,0.0,1
2019-06-16 13:00:00,0.0,16.200001,93.0,0.0,1
2019-06-16 14:00:00,0.0,16.799999,93.0,0.0,1
2019-06-16 15:00:00,0.0,16.799999,93.0,0.0,1
2019-06-16 16:00:00,0.0,16.5,93.0,0.0,1
2019-06-16 17:00:00,0.0,16.0,93.0,0.0,1
2019-06-16 18:00:00,0.0,16.0,93.0,0.0,1
2019-06-16 19:00:00,0.0,15.6,93.0,0.0,1
2019-06-16 20:00:00,0.0,16.0,93.0,0.0,1
2019-06-16 21:00:00,0.0,18.200001,93.0,0.0,1
2019-06-16 22:00:00,0.0,20.299999,83.0,0.0,1
2019-06-16 23:00:00,0.0,21.9,76.0,0.0,1
2019-06-17 00:00:00,0.0,22.299999,72.0,0.0,1
2019-06-17 01:00:00,0.0,23.299999,74.0,0.0,1
2019-06-17 02:00:00,0.0,23.299999,73.0,0.0,1
2019-06-17 03:00:00,0.0,24.299999,67.0,0.0,1
2019-06-17 04:00:00,0.0,25.200001,63.0,0.0,1
2019-06-17 05:00:00,0.0,24.1,66.0,0.0,1
2019-06-17 06:00:00,0.0,24.4,65.0,0.0,1
2019-06-17 07:00:00,0.0,24.4,57.0,0.0,1
2019-06-17 08:00:00,0.0,23.299999,58.0,0.0,1
2019-06-17 09:00:00,0.0,21.299999,72.0,0.0,1
2019-06-17 10:00:00,0.0,19.5,80.0,0.0,1
2019-06-17 11:00:00,0.0,18.5,88.0,0.0,1
2019-06-17 12:00:00,0.0,18.4,93.0,0.0,1
2019-06-17 13:00:00,0.0,17.9,93.0,0.0,1
2019-06-17 14:00:00,0.0,17.200001,93.0,0.0,1
2019-06-17 15:00:00,0.0,16.6,93.0,0.0,1
2019-06-17 16:00:00,0.0,16.9,93.0,0.0,1
2019-06-17 17:00:00,0.0,17.1,92.0,0.0,1
2019-06-17 18:00:00,0.0,16.700001,93.0,0.0,1
2019-06-17 19:00:00,0.0,16.200001,93.0,0.0,1
2019-06-17 20:00:00,0.0,16.700001,93.0,0.0,1
2019-06-17 21:00:00,0.0,18.700001,88.0,0.0,1
2019-06-17 22:00:00,0.0,19.799999,81.0,0.0,1
2019-06-17 23:00:00,0.0,20.6,76.0,0.0,1
2019-06-18 00:00:00,0.0,22.0,77.0,0.0,1
2019-06-18 01:00:00,0.0,22.200001,84.0,0.0,1
2019-06-18 02:00:00,0.0,23.1,87.0,0.0,1
2019-06-18 03:00:00,0.0,21.9,93.0,1.0,1
2019-06-18 04:00:00,0.0,23.0,87.0,0.0,1
2019-06-18 05:00:00,0.0,23.5,82.0,0.0,1
2019-06-18 06:00:00,0.0,23.4,84.0,0.0,1
2019-06-18 07:00:00,0.0,22.700001,85.0,0.0,1
2019-06-18 08:00:00,0.0,22.0,86.0,0.0,1
2019-06-18 09:00:00,0.0,21.4,89.0,0.0,1
2019-06-18 10:00:00,0.0,21.0,89.0,0.0,1
2019-06-18 11:00:00,0.0,20.200001,93.0,0.0,1
2019-06-18 12:00:00,0.0,20.0,93.0,0.0,1
2019-06-18 13:00:00,0.0,19.299999,93.0,0.0,1
2019-06-18 14:00:00,0.0,19.4,93.0,0.0,1
2019-06-18 15:00:00,0.0,19.200001,93.0,0.0,1
2019-06-18 16:00:00,0.0,19.1,93.0,0.0,1
2019-06-18 17:00:00,0.0,-7.665298848418464,34.5153010182605,0.0,1
2019-06-18 18:00:00,0.0,19.200001,93.0,0.0,1
2019-06-18 19:00:00,0.0,19.0,93.0,0.0,1
2019-06-18 20:00:00,0.0,19.0,93.0,0.0,1
2019-06-18 21:00:00,0.0,19.299999,93.0,0.0,1
2019-06-18 22:00:00,0.0,19.700001,93.0,0.0,1
2019-06-18 23:00:00,0.0,20.700001,89.0,0.0,1
2019-06-19 00:00:00,0.0,22.5,84.0,0.0,1
2019-06-19 01:00:00,0.0,22.700001,83.0,0.0,1
2019-06-19 02:00:00,0.0,23.200001,78.0,0.0,1
2019-06-19 03:00:00,0.0,23.799999,77.0,0.0,1
2019-06-19 04:00:00,0.0,23.799999,75.0,0.0,1
2019-06-19 05:00:00,0.0,23.799999,58.0,0.0,1
2019-06-19 06:00:00,0.0,25.1,72.0,0.0,1
2019-06-19 07:00:00,0.0,24.9,71.0,0.0,1
2019-06-19 08:00:00,0.0,22.5,81.0,0.0,1
2019-06-19 09:00:00,0.0,21.299999,86.0,0.0,1
2019-06-19 10:00:00,0.0,19.6,92.0,0.0,1
2019-06-19 11:00:00,0.0,18.9,93.0,0.0,1
2019-06-19 12:00:00,0.0,18.1,93.0,0.0,1
2019-06-19 13:00:00,0.0,17.5,93.0,0.0,1
2019-06-19 14:00:00,0.0,17.200001,93.0,0.0,1
2019-06-19 15:00:00,0.0,17.200001,93.0,0.0,1
2019-06-19 16:00:00,0.0,17.0,93.0,0.0,1
2019-06-19 17:00:00,0.0,16.299999,93.0,0.0,1
2019-06-19 18:00:00,0.0,17.700001,93.0,0.0,1
2019-06-19 19:00:00,0.0,17.799999,93.0,0.0,1
2019-06-19 20:00:00,0.0,18.299999,93.0,0.0,1
2019-06-19 21:00:00,0.0,19.200001,93.0,0.0,1
2019-06-19 22:00:00,0.0,20.0,93.0,0.0,1
2019-06-19 23:00:00,0.0,21.4,93.0,0.0,1
2019-06-20 00:00:00,0.0,22.700001,81.0,0.0,1
2019-06-20 01:00:00,0.0,24.6,77.0,0.0,1
2019-06-20 02:00:00,0.0,24.700001,76.0,0.0,1
2019-06-20 03:00:00,0.0,23.6,76.0,0.0,1
2019-06-20 04:00:00,0.0,25.299999,68.0,0.0,1
2019-06-20 05:00:00,0.0,25.4,68.0,0.0,1
2019-06-20 06:00:00,0.0,24.200001,73.0,0.0,1
2019-06-20 07:00:00,0.0,23.299999,78.0,0.0,1
2019-06-20 08:00:00,0.0,23.0,81.0,0.0,1
2019-06-20 09:00:00,0.0,21.4,89.0,0.0,1
2019-06-20 10:00:00,0.0,20.4,93.0,0.0,1
2019-06-20 11:00:00,0.0,19.799999,93.0,0.0,1
2019-06-20 12:00:00,0.0,19.6,93.0,0.0,1
2019-06-20 13:00:00,0.0,19.299999,93.0,0.0,1
2019-06-20 14:00:00,0.0,19.1,93.0,0.0,1
2019-06-20 15:00:00,0.0,19.1,93.0,0.0,1
2019-06-20 16:00:00,0.0,18.9,93.0,0.0,1
2019-06-20 17:00:00,0.0,18.200001,93.0,0.0,1
2019-06-20 18:00:00,0.0,18.700001,93.0,0.0,1
2019-06-20 19:00:00,0.0,18.799999,93.0,0.0,1
2019-06-20 20:00:00,0.0,18.9,93.0,0.0,1
2019-06-20 21:00:00,0.0,19.9,93.0,0.0,1
2019-06-20 22:00:00,0.0,20.5,93.0,0.0,1
2019-06-20 23:00:00,0.0,21.4,81.0,0.0,1
2019-06-21 00:00:00,0.0,22.4,80.0,0.0,1
2019-06-21 01:00:00,0.0,23.299999,77.0,0.0,1
2019-06-21 02:00:00,0.0,24.299999,71.0,0.0,1
2019-06-21 03:00:00,0.0,25.200001,71.0,0.0,1
2019-06-21 04:00:00,0.0,24.799999,73.0,0.0,1
2019-06-21 05:00:00,0.0,24.799999,72.0,0.0,1
2019-06-21 06:00:00,0.0,24.299999,75.0,0.0,1
2019-06-21 07:00:00,0.0,23.6,76.0,0.0,1
2019-06-21 08:00:00,0.0,22.799999,80.0,0.0,1
2019-06-21 09:00:00,0.0,21.5,88.0,0.0,1
2019-06-21 10:00:00,0.0,19.799999,93.0,0.0,1
2019-06-21 11:00:00,0.0,19.299999,93.0,0.0,1
2019-06-21 12:00:00,0.0,18.4,93.0,0.0,1
2019-06-21 13:00:00,0.0,18.4,93.0,0.0,1
2019-06-21 14:00:00,0.0,18.200001,93.0,0.0,1
2019-06-21 15:00:00,0.0,18.200001,93.0,0.0,1
2019-06-21 16:00:00,0.0,18.700001,93.0,0.0,1
2019-06-21 17:00:00,0.0,18.6,93.0,0.0,1
2019-06-21 18:00:00,0.0,18.4,93.0,0.0,1
2019-06-21 19:00:00,0.0,17.700001,93.0,0.0,1
2019-06-21 20:00:00,0.0,18.200001,89.0,0.0,1
2019-06-21 21:00:00,0.0,19.700001,83.0,0.0,1
2019-06-21 22:00:00,0.0,21.4,77.0,0.0,1
2019-06-21 23:00:00,0.0,23.200001,70.0,0.0,1
2019-06-22 00:00:00,0.0,24.4,71.0,0.0,1
2019-06-22 01:00:00,0.0,25.9,67.0,0.0,1
2019-06-22 02:00:00,0.0,26.4,63.0,0.0,1
2019-06-22 03:00:00,0.0,27.1,60.0,0.0,1
2019-06-22 04:00:00,0.0,28.1,56.0,0.0,1
2019-06-22 05:00:00,0.0,27.799999,55.0,0.0,1
2019-06-22 06:00:00,0.0,26.5,60.0,0.0,1
2019-06-22 07:00:00,0.0,25.5,61.0,0.0,1
2019-06-22 08:00:00,0.0,24.9,63.0,0.0,1
2019-06-22 09:00:00,0.0,23.200001,66.0,0.0,1
2019-06-22 10:00:00,0.0,21.4,80.0,0.0,1
2019-06-22 11:00:00,0.0,19.799999,87.0,0.0,1
2019-06-22 12:00:00,0.0,19.4,87.0,0.0,1
2019-06-22 13:00:00,0.0,19.299999,90.0,0.0,1
2019-06-22 14:00:00,0.0,18.1,93.0,0.0,1
2019-06-22 15:00:00,0.0,17.6,93.0,0.0,1
2019-06-22 16:00:00,0.0,17.0,93.0,0.0,1
2019-06-22 17:00:00,0.0,16.6,93.0,0.0,1
2019-06-22 18:00:00,0.0,16.700001,93.0,0.0,1
2019-06-22 19:00:00,0.0,17.0,93.0,0.0,1
2019-06-22 20:00:00,0.0,18.5,79.0,0.0,1
2019-06-22 21:00:00,0.0,20.799999,74.0,0.0,1
2019-06-22 22:00:00,0.0,22.6,65.0,0.0,1
2019-06-22 23:00:00,0.0,23.799999,54.0,0.0,1
2019-06-23 00:00:00,0.0,25.700001,49.0,0.0,1
2019-06-23 01:00:00,0.0,26.6,40.0,0.0,1
2019-06-23 02:00:00,0.0,27.4,40.0,0.0,1
2019-06-23 03:00:00,0.0,27.799999,39.0,0.0,1
2019-06-23 04:00:00,0.0,28.799999,41.0,0.0,1
2019-06-23 05:00:00,0.0,28.700001,41.0,0.0,1
2019-06-23 06:00:00,0.0,28.5,45.0,0.0,1
2019-06-23 07:00:00,0.0,27.5,45.0,0.0,1
2019-06-23 08:00:00,0.0,25.700001,44.0,0.0,1
2019-06-23 09:00:00,0.0,24.700001,53.0,0.0,1
2019-06-23 10:00:00,0.0,21.4,65.0,0.0,1
2019-06-23 11:00:00,0.0,20.4,68.0,0.0,1
2019-06-23 12:00:00,0.0,19.1,78.0,0.0,1
2019-06-23 13:00:00,0.0,18.4,84.0,0.0,1
2019-06-23 14:00:00,0.0,17.700001,87.0,0.0,1
2019-06-23 15:00:00,0.0,18.299999,78.0,0.0,1
2019-06-23 16:00:00,0.0,18.799999,73.0,0.0,1
2019-06-23 17:00:00,0.0,17.200001,82.0,0.0,1
2019-06-23 18:00:00,0.0,17.1,82.0,0.0,1
2019-06-23 19:00:00,0.0,16.200001,88.0,0.0,1
2019-06-23 20:00:00,0.0,17.1,83.0,0.0,1
2019-06-23 21:00:00,0.0,20.200001,73.0,0.0,1
2019-06-23 22:00:00,0.0,23.1,68.0,0.0,1
2019-06-23 23:00:00,0.0,25.200001,55.0,0.0,1
2019-06-24 00:00:00,0.0,27.0,49.0,0.0,1
2019-06-24 01:00:00,0.0,27.799999,48.0,0.0,1
2019-06-24 02:00:00,0.0,29.0,49.0,0.0,1
2019-06-24 03:00:00,0.0,28.5,53.0,0.0,1
2019-06-24 04:00:00,0.0,28.299999,49.0,0.0,1
2019-06-24 05:00:00,0.0,28.0,49.0,0.0,1
2019-06-24 06:00:00,0.0,27.799999,44.0,0.0,1
2019-06-24 07:00:00,0.0,26.799999,44.0,0.0,1
2019-06-24 08:00:00,0.0,25.799999,48.0,0.0,1
2019-06-24 09:00:00,0.0,24.200001,56.0,0.0,1
2019-06-24 10:00:00,0.0,22.299999,64.0,0.0,1
2019-06-24 11:00:00,0.0,20.299999,78.0,0.0,1
2019-06-24 12:00:00,0.0,18.9,83.0,0.0,1
2019-06-24 13:00:00,0.0,18.4,87.0,0.0,1
2019-06-24 14:00:00,0.0,17.9,93.0,0.0,1
2019-06-24 15:00:00,0.0,17.299999,93.0,0.0,1
2019-06-24 16:00:00,0.0,16.799999,93.0,0.0,1
2019-06-24 17:00:00,0.0,16.4,93.0,0.0,1
2019-06-24 18:00:00,0.0,16.700001,93.0,0.0,1
2019-06-24 19:00:00,0.0,17.200001,93.0,0.0,1
2019-06-24 20:00:00,0.0,17.799999,93.0,0.0,1
2019-06-24 21:00:00,0.0,20.200001,88.0,0.0,1
2019-06-24 22:00:00,0.0,22.9,76.0,0.0,1
2019-06-24 23:00:00,0.0,24.700001,68.0,0.0,1
2019-06-25 00:00:00,0.0,26.5,54.0,0.0,1
2019-06-25 01:00:00,0.0,27.9,46.0,0.0,1
2019-06-25 02:00:00,0.0,28.4,37.0,0.0,1
2019-06-25 03:00:00,0.0,30.299999,37.0,0.0,1
2019-06-25 04:00:00,0.0,30.799999,37.0,0.0,1
2019-06-25 05:00:00,0.0,30.4,40.0,0.0,1
2019-06-25 06:00:00,0.0,28.700001,40.0,0.0,1
2019-06-25 07:00:00,0.0,27.5,52.0,0.0,1
2019-06-25 08:00:00,0.0,25.799999,54.0,0.0,1
2019-06-25 09:00:00,0.0,23.6,63.0,0.0,1
2019-06-25 10:00:00,0.0,21.5,64.0,0.0,1
2019-06-25 11:00:00,0.0,20.6,75.0,0.0,1
2019-06-25 12:00:00,0.0,19.5,83.0,0.0,1
2019-06-25 13:00:00,0.0,19.5,81.0,0.0,1
2019-06-25 14:00:00,0.0,18.9,84.0,0.0,1
2019-06-25 15:00:00,0.0,18.4,85.0,0.0,1
2019-06-25 16:00:00,0.0,17.700001,86.0,0.0,1
2019-06-25 17:00:00,0.0,17.1,87.0,0.0,1
2019-06-25 18:00:00,0.0,17.299999,85.0,0.0,1
2019-06-25 19:00:00,0.0,18.0,82.0,0.0,1
2019-06-25 20:00:00,0.0,18.200001,81.0,0.0,1
2019-06-25 21:00:00,0.0,19.799999,79.0,0.0,1
2019-06-25 22:00:00,0.0,21.0,77.0,0.0,1
2019-06-25 23:00:00,0.0,21.299999,78.0,0.0,1
2019-06-26 00:00:00,0.0,21.299999,76.0,0.0,1
2019-06-26 01:00:00,0.0,21.700001,80.0,0.0,1
2019-06-26 02:00:00,0.0,22.799999,73.0,0.0,1
2019-06-26 03:00:00,0.0,26.0,65.0,0.0,1
2019-06-26 04:00:00,0.0,25.9,63.0,0.0,1
2019-06-26 05:00:00,0.0,25.200001,59.0,0.0,1
2019-06-26 06:00:00,0.0,23.700001,76.0,0.0,1
2019-06-26 07:00:00,0.0,25.0,70.0,0.0,1
2019-06-26 08:00:00,0.0,24.9,71.0,0.0,1
2019-06-26 09:00:00,0.0,24.700001,72.0,0.0,1
2019-06-26 10:00:00,0.0,23.799999,82.0,0.0,1
2019-06-26 11:00:00,0.0,22.200001,91.0,1.0,1
2019-06-26 12:00:00,3.5,20.9,93.0,1.0,1
2019-06-26 13:00:00,0.5,20.6,93.0,0.0,1
2019-06-26 14:00:00,0.0,20.4,93.0,0.0,1
2019-06-26 15:00:00,0.0,20.5,93.0,0.0,1
2019-06-26 16:00:00,0.0,20.6,93.0,0.0,1
2019-06-26 17:00:00,0.0,20.6,93.0,0.0,1
2019-06-26 18:00:00,0.0,20.6,93.0,0.0,1
2019-06-26 19:00:00,0.0,20.700001,93.0,0.0,1
2019-06-26 20:00:00,0.0,20.799999,93.0,0.0,1
2019-06-26 21:00:00,0.0,21.5,93.0,0.0,1
2019-06-26 22:00:00,0.0,22.200001,93.0,0.0,1
2019-06-26 23:00:00,0.0,23.4,93.0,0.0,1
2019-06-27 00:00:00,0.0,24.1,91.0,0.0,1
2019-06-27 01:00:00,0.0,25.700001,84.0,0.0,1
2019-06-27 02:00:00,0.0,26.200001,81.0,0.0,1
2019-06-27 03:00:00,0.0,25.6,84.0,0.0,1
2019-06-27 04:00:00,0.0,25.799999,84.0,0.0,1
2019-06-27 05:00:00,0.0,26.5,82.0,0.0,1
2019-06-27 06:00:00,0.0,26.9,80.0,0.0,1
2019-06-27 07:00:00,0.0,26.299999,82.0,0.0,1
2019-06-27 08:00:00,0.0,25.200001,86.0,0.0,1
2019-06-27 09:00:00,0.0,24.1,90.0,0.0,1
2019-06-27 10:00:00,0.0,21.799999,93.0,0.0,1
2019-06-27 11:00:00,0.0,21.299999,93.0,0.0,1
2019-06-27 12:00:00,0.0,21.299999,93.0,0.0,1
2019-06-27 13:00:00,0.0,21.1,93.0,0.0,1
2019-06-27 14:00:00,0.0,20.9,93.0,0.0,1
2019-06-27 15:00:00,0.0,20.5,93.0,0.0,1
2019-06-27 16:00:00,0.0,20.299999,93.0,0.0,1
2019-06-27 17:00:00,0.0,20.4,93.0,0.0,1
2019-06-27 18:00:00,0.0,20.5,93.0,0.0,1
2019-06-27 19:00:00,0.0,20.299999,93.0,0.0,1
2019-06-27 20:00:00,0.0,20.200001,93.0,0.0,1
2019-06-27 21:00:00,0.0,21.0,93.0,0.0,1
2019-06-27 22:00:00,0.0,22.1,93.0,0.0,1
2019-06-27 23:00:00,0.0,24.5,85.0,0.0,1
2019-06-28 00:00:00,0.0,24.700001,81.0,0.0,1
2019-06-28 01:00:00,0.0,24.700001,77.0,0.0,1
2019-06-28 02:00:00,0.0,26.0,75.0,0.0,1
2019-06-28 03:00:00,0.0,26.799999,74.0,0.0,1
2019-06-28 04:00:00,0.0,27.1,72.0,0.0,1
2019-06-28 05:00:00,0.0,27.5,68.0,0.0,1
2019-06-28 06:00:00,0.0,25.0,73.0,0.0,1
2019-06-28 07:00:00,0.0,23.799999,83.0,0.0,1
2019-06-28 08:00:00,0.0,23.5,85.0,0.0,1
2019-06-28 09:00:00,0.0,23.0,86.0,0.0,1
2019-06-28 10:00:00,0.0,22.1,92.0,0.0,1
2019-06-28 11:00:00,0.0,21.799999,93.0,0.0,1
2019-06-28 12:00:00,0.0,21.799999,92.0,0.0,1
2019-06-28 13:00:00,0.0,21.200001,93.0,0.0,1
2019-06-28 14:00:00,0.0,21.0,93.0,0.0,1
2019-06-28 15:00:00,0.0,20.799999,93.0,1.0,1
2019-06-28 16:00:00,1.0,20.9,93.0,1.0,1
2019-06-28 17:00:00,0.5,20.6,93.0,1.0,1
2019-06-28 18:00:00,0.5,20.6,93.0,0.0,1
2019-06-28 19:00:00,0.5,20.1,93.0,0.0,1
2019-06-28 20:00:00,0.0,19.799999,93.0,0.0,1
2019-06-28 21:00:00,0.0,19.700001,93.0,0.0,1
2019-06-28 22:00:00,0.0,20.1,93.0,0.0,1
2019-06-28 23:00:00,0.0,21.299999,93.0,0.0,1
2019-06-29 00:00:00,0.0,22.0,93.0,0.0,1
2019-06-29 01:00:00,0.0,23.5,92.0,0.0,1
2019-06-29 02:00:00,0.0,23.700001,89.0,0.0,1
2019-06-29 03:00:00,0.0,24.299999,87.0,0.0,1
2019-06-29 04:00:00,0.5,23.0,93.0,1.0,1
2019-06-29 05:00:00,0.0,23.9,93.0,0.0,1
2019-06-29 06:00:00,0.0,23.6,93.0,0.0,1
2019-06-29 07:00:00,0.0,23.4,93.0,0.0,1
2019-06-29 08:00:00,0.0,23.4,90.0,0.0,1
2019-06-29 09:00:00,0.0,23.0,92.0,0.0,1
2019-06-29 10:00:00,0.0,22.700001,93.0,0.0,1
2019-06-29 11:00:00,0.0,22.4,93.0,0.0,1
2019-06-29 12:00:00,0.0,21.700001,93.0,0.0,1
2019-06-29 13:00:00,0.0,20.4,93.0,0.0,1
2019-06-29 14:00:00,0.0,20.299999,93.0,0.0,1
2019-06-29 15:00:00,0.0,19.700001,93.0,0.0,1
2019-06-29 16:00:00,0.0,19.0,93.0,0.0,1
2019-06-29 17:00:00,0.0,19.1,93.0,0.0,1
2019-06-29 18:00:00,0.0,18.6,93.0,0.0,1
2019-06-29 19:00:00,0.0,18.799999,93.0,0.0,1
2019-06-29 20:00:00,0.0,19.5,93.0,0.0,1
2019-06-29 21:00:00,0.0,20.4,93.0,0.0,1
2019-06-29 22:00:00,0.0,22.200001,93.0,0.0,1
2019-06-29 23:00:00,0.0,23.1,87.0,0.0,1
2019-06-30 00:00:00,0.0,23.799999,84.0,0.0,1
2019-06-30 01:00:00,0.0,24.700001,81.0,0.0,1
2019-06-30 02:00:00,0.0,24.700001,85.0,0.0,1
2019-06-30 03:00:00,0.0,24.200001,88.0,0.0,1
2019-06-30 04:00:00,0.0,26.1,83.0,0.0,1
2019-06-30 05:00:00,0.0,25.200001,85.0,0.0,1
2019-06-30 06:00:00,0.0,25.6,84.0,0.0,1
2019-06-30 07:00:00,0.0,24.200001,90.0,0.0,1
2019-06-30 08:00:00,0.0,23.299999,93.0,0.0,1
2019-06-30 09:00:00,0.0,23.0,93.0,0.0,1
2019-06-30 10:00:00,0.0,22.5,93.0,0.0,1
2019-06-30 11:00:00,0.0,22.200001,93.0,0.0,1
2019-06-30 12:00:00,0.0,22.299999,93.0,0.0,1
2019-06-30 13:00:00,0.0,21.700001,93.0,0.0,1
2019-06-30 14:00:00,0.0,21.5,93.0,0.0,1
2019-06-30 15:00:00,0.0,20.9,93.0,0.0,1
2019-06-30 16:00:00,0.0,20.4,93.0,0.0,1
2019-06-30 17:00:00,0.0,19.799999,93.0,0.0,1
2019-06-30 18:00:00,0.0,19.700001,93.0,0.0,1
2019-06-30 19:00:00,0.0,19.4,93.0,0.0,1
2019-06-30 20:00:00,0.0,19.299999,93.0,0.0,1
2019-06-30 21:00:00,0.0,19.9,93.0,0.0,1
2019-06-30 22:00:00,0.0,20.4,93.0,0.0,1
2019-06-30 23:00:00,0.0,22.6,85.0,0.0,1
2019-07-01 00:00:00,0.0,24.200001,76.0,0.0,1
2019-07-01 01:00:00,0.0,25.4,72.0,0.0,1
2019-07-01 02:00:00,0.0,26.299999,68.0,0.0,1
2019-07-01 03:00:00,0.0,26.5,57.0,0.0,1
2019-07-01 04:00:00,0.0,27.299999,58.0,0.0,1
2019-07-01 05:00:00,0.0,25.9,61.0,0.0,1
2019-07-01 06:00:00,0.0,25.799999,62.0,0.0,1
2019-07-01 07:00:00,0.0,26.6,56.0,0.0,1
2019-07-01 08:00:00,0.0,25.200001,61.0,0.0,1
2019-07-01 09:00:00,0.0,23.700001,73.0,0.0,1
2019-07-01 10:00:00,0.0,21.6,78.0,0.0,1
2019-07-01 11:00:00,0.0,20.4,84.0,0.0,1
2019-07-01 12:00:00,0.0,18.799999,92.0,0.0,1
2019-07-01 13:00:00,0.0,19.0,93.0,0.0,1
2019-07-01 14:00:00,0.0,18.4,93.0,0.0,1
2019-07-01 15:00:00,0.0,18.6,93.0,0.0,1
2019-07-01 16:00:00,0.0,18.700001,93.0,0.0,1
2019-07-01 17:00:00,0.0,18.799999,93.0,0.0,1
2019-07-01 18:00:00,0.0,18.700001,93.0,0.0,1
2019-07-01 19:00:00,0.0,19.0,93.0,0.0,1
2019-07-01 20:00:00,0.0,19.1,93.0,0.0,1
2019-07-01 21:00:00,0.0,20.799999,93.0,0.0,1
2019-07-01 22:00:00,0.0,22.9,93.0,0.0,1
2019-07-01 23:00:00,0.0,24.0,80.0,0.0,1
2019-07-02 00:00:00,0.0,26.299999,71.0,0.0,1
2019-07-02 01:00:00,0.0,26.1,62.0,0.0,1
2019-07-02 02:00:00,0.0,26.9,55.0,0.0,1
2019-07-02 03:00:00,0.0,26.5,70.0,0.0,1
2019-07-02 04:00:00,0.0,27.700001,62.0,0.0,1
2019-07-02 05:00:00,0.0,26.700001,64.0,0.0,1
2019-07-02 06:00:00,0.0,27.299999,56.0,0.0,1
2019-07-02 07:00:00,0.0,26.6,58.0,0.0,1
2019-07-02 08:00:00,0.0,25.299999,65.0,0.0,1
2019-07-02 09:00:00,0.0,24.0,80.0,0.0,1
2019-07-02 10:00:00,0.0,22.299999,88.0,0.0,1
2019-07-02 11:00:00,0.0,21.0,93.0,0.0,1
2019-07-02 12:00:00,0.0,20.700001,93.0,0.0,1
2019-07-02 13:00:00,0.0,19.700001,93.0,0.0,1
2019-07-02 14:00:00,0.0,19.799999,93.0,0.0,1
2019-07-02 15:00:00,0.0,19.299999,93.0,0.0,1
2019-07-02 16:00:00,0.0,18.799999,93.0,0.0,1
2019-07-02 17:00:00,0.0,18.700001,93.0,0.0,1
2019-07-02 18:00:00,0.0,19.0,93.0,0.0,1
