published_at,title,url
2019-11-06,"유튜브 알고리즘, 20개 영상으로 10만 구독자 만든 사람이 알려드립니다.",https://www.youtube.com/watch?v=rUKY_Qk_ezQ
2019-10-02,모든 사람의 마음이 보이니 인생 쉽더군요. 뇌욕망의 비밀을 풀다,https://www.youtube.com/watch?v=DFbVV-rQxak
2019-09-13,흙수저 찐따 오타쿠가 직원 40명 사업가가 된 이야기,https://www.youtube.com/watch?v=dCFc34nMsN4
2019-09-09,심장 약하면 클릭하지 마세요. 돈버는 법 '오목 이론' 공개,https://www.youtube.com/watch?v=gMpjUpO5Tzs
2019-09-05,"월 4000만원 버는 사업 3개 만들고 왔습니다(라이징유튜브, 유튜디오, 전자책)",https://www.youtube.com/watch?v=qPgvZrJwVHs
2019-07-25,"나만 알았다면 좋았을 사기급 심리학 기술, 지능의 사생활",https://www.youtube.com/watch?v=FmWq6mIUu00
2019-07-22,"클루지, 나만 알았다면 더 부자가 됐을텐데....",https://www.youtube.com/watch?v=v_ESC-96BKs
2019-07-14,자청 유튜브를 곧 9개 올리고 그만둘 예정입니다,https://www.youtube.com/watch?v=n37OmQlZyuk
2019-07-09,사기꾼은 사실 착한 사람이 90%에요,https://www.youtube.com/watch?v=kWJhfvCiHU8
2019-07-07,"가스라이팅으로 돈 버는 법, 소개한 책이 모두 베스트셀러가 되었다.",https://www.youtube.com/watch?v=zODBFv7j6lI
2019-06-28,"찐따 오타쿠였던 자청의 하는 사업, 하는 일 전격 공개",https://www.youtube.com/watch?v=etgJEfFyCys
2019-06-26,"인생 망하고 싶은 사람은 안 봐도 됨, 정리하는뇌는 송두리째 바꿀 것이다.",https://www.youtube.com/watch?v=f2hYXC1A5Nc
2019-06-21,자청의 미친 독서법,https://www.youtube.com/watch?v=XcE6OFFHBzE
2019-06-17,"월 2천만원 버는 시스템, 일주일만에 만들어볼게요.",https://www.youtube.com/watch?v=KfJD_s9QyY8
2019-06-12,오타쿠 흙수저의 인생을 역전시켜준 5권의 책,https://www.youtube.com/watch?v=fgdSQqDa7sE
2019-05-04,"신사임당, 자청 등 사업한다는 유튜버들은 사실 최하위권일 수밖에 없음",https://www.youtube.com/watch?v=imk6pmLy2zE
2019-05-03,"자수성가, 간단한 원리",https://www.youtube.com/watch?v=Wf2GekJxKH0
2019-05-02,월 1000만원 벌기 시작하면 벌어지는 끔찍한 일들 feat. 부자의그릇,https://www.youtube.com/watch?v=DMofENBKTsQ
2019-04-30,막장 흙수저 인생에서 최상위 부자가 되는 방법 (타이탄의 도구),https://www.youtube.com/watch?v=FxwugbRTWL0
2019-04-29,"창업가의 돈버는 방법, 한 달만에 월 5천만원씩 버는 사업 만든 방법",https://www.youtube.com/watch?v=7qBpW5hHLho
