published_at,title,url
2024-07-31,질문하고나서 제발 지우지 마세요,https://www.youtube.com/shorts/1Nn_EpUNwsU
2024-07-30,혹시 주구장창 타자만 치고 계신가요??,https://www.youtube.com/shorts/I80wZrGGPik
2024-07-29,회사 다니면서 안 하면 후회하는 것 세 가지,https://www.youtube.com/shorts/ivRMJSwrW-Y
2024-07-28,사수가 없는 게 나을 때도 있습니다. 때로는요…,https://www.youtube.com/shorts/G5-6DByrCsc
2024-07-28,싱글턴 패턴: 객체를 딱 한 번만 생성하고 싶을 때!!(singleton design pattern),https://www.youtube.com/shorts/AdRJvTYkbsY
2024-07-27,정정: 팩토리 패턴 여전히 많이 쓰입니다.,https://www.youtube.com/shorts/ytzVG9KKLeE
2024-07-26,이제 노드에서 타입스크립트 실행이 가능하답니다!!!,https://www.youtube.com/shorts/bGxpAD-RNrE
2024-07-25,디자인 패턴 첫 번째 시간! 팩토리부터 배워보자(factory design pattern),https://www.youtube.com/shorts/0rN2HUz4oTU
2024-07-24,디자인 패턴 배워야하나요? 언제 어떤 식으로 배워야 하나요? +디자인패턴 쇼츠 시작합니다,https://www.youtube.com/shorts/2yRO8mH_F8s
2024-07-24,프로그래밍 질문할 때 정답 알려달라고 하지마세요,https://www.youtube.com/shorts/WsGTZmKWoow
2024-07-22,타입스크립트 제네릭 처음할 때 제일 이해 안 되는 현상: 분배법칙,https://www.youtube.com/shorts/XCFYoXlbgQ0
2024-07-22,객체에서 특정 속성만 제거하기 delete 아님(타입스크립트),https://www.youtube.com/shorts/kPHO4bVwF5E
2024-07-21,"구조적 타이핑, 덕 타이핑을 모르고서는 타입스크립트 안다 하지 마세요",https://www.youtube.com/shorts/lmtu80SlyWU
2024-07-20,AI가 개발자를 전부 대체할 수 없는 이유,https://www.youtube.com/shorts/xf-MSBpufGg
2024-07-19,"타입스크립트 유니언에서 특정 타입만 필터링하기(Extract, Utility types)",https://www.youtube.com/shorts/XhflqEgIu08
2024-07-18,"타입스크립트 유니언에서 특정 타입만 제거하기(Exclude, Utility types)",https://www.youtube.com/shorts/m9fbEKJ_2e0
2024-07-17,타입스크립트 객체에서 특정한 속성만 가져오기(Pick 구현법),https://www.youtube.com/shorts/eKr78COCsiA
2024-07-16,"타입스크립트 객체 타입 복사하는 법(Partial, Required, Readonly의 원리)",https://www.youtube.com/shorts/sdac2Zj9NXM
2024-07-15,"타입스크립트가 기본 제공하는 유용한 타입 Partial, Required(유틸리티 타입)",https://www.youtube.com/shorts/L93bD-bNPY8
2024-07-14,타입스크립트 오래 하다보면 공감하게되는 매개변수 최소화,https://www.youtube.com/shorts/Hjm3rDnQ_lw
